date;Inflation Total Monthly;Inflation Total Monthly Annualized;Inflation Total Quarterly;Inflation Total Quarterly Annualized;Inflation Total Annual;Inflation Core Monthly;Inflation Core Monthly Annualized;Inflation Core Quarterly;Inflation Core Quarterly Annualized;Inflation Core Annual
1979-05-01;0.011331444759206999;0.14478025110649329;0.03179190751445082;0.1333615354756954;0.10697674418604652;0.007112375533428139;0.08876760894480284;0.023121387283236983;0.09574286886841943;0.09428129829984533
1979-06-01;0.011204481792717047;0.14305684717698064;0.03290414878397696;0.13825636443260936;0.11076923076923073;0.007062146892655274;0.08811617436990726;0.02148997134670494;0.08877070977138435;0.09355828220858897
1979-07-01;0.011080332409972193;0.1413739351443708;0.03399433427762055;0.14306949855202977;0.11450381679389321;0.008415147265077305;0.10578915520642984;0.022759601706970223;0.09419382981696489;0.0960365853658538
1979-08-01;0.009589041095890538;0.12133540008736343;0.03221288515406151;0.13521234256918424;0.11836115326251884;0.011126564673157091;0.14200037288116474;0.026836158192090398;0.1117435351375482;0.09984871406959162
1979-09-01;0.009497964721845387;0.12012211624505542;0.030470914127423754;0.12756854434900888;0.11879699248120312;0.008253094910591452;0.10365863458578728;0.028050490883590573;0.11701184674405707;0.098950524737631
1979-10-01;0.010752688172043001;0.1369434409240271;0.03013698630136985;0.12610768397944083;0.12071535022354718;0.009549795361528002;0.12081243612743253;0.029207232267037364;0.12204769365241175;0.10119047619047605
1979-11-01;0.010638297872340496;0.13540034086070518;0.031207598371777445;0.1307964012651024;0.125925925925926;0.0108108108108107;0.13772823891955688;0.02888583218706997;0.12064678111237304;0.10650887573964507
1979-12-01;0.011842105263157876;0.15173607527616184;0.03360215053763449;0.1413362655123962;0.13254786450662737;0.012032085561497485;0.15433371288221864;0.032742155525238736;0.1375424686275155;0.1132352941176471
1980-01-01;0.014304291287386084;0.18582104795274978;0.037234042553191404;0.15746281701739284;0.13868613138686126;0.013210039630118908;0.17056036097428162;0.03648648648648645;0.1541295929251807;0.11970802919708023
1980-02-01;0.012820512820512775;0.16517152661885182;0.03947368421052633;0.1674922223298625;0.14161849710982644;0.010430247718383301;0.13259871012282676;0.03609625668449201;0.15239248785990345;0.11994219653179194
1980-03-01;0.013924050632911245;0.1804975702313778;0.041612483745123496;0.1771307507437836;0.14592274678111572;0.014193548387096744;0.18426834901656308;0.03830911492734468;0.16226903127719328;0.1260744985673352
1980-04-01;0.00998751560549338;0.12665790016915213;0.03717948717948727;0.15721932005452088;0.1458923512747876;0.011450381679389388;0.14639686938039587;0.03650586701434144;0.15421591635873622;0.13086770981507834
1980-05-01;0.009888751545117369;0.12533653553300605;0.03417721518987338;0.14387840456865786;0.14425770308123242;0.007547169811320753;0.09442158296515557;0.0335483870967741;0.141098814855926;0.1313559322033897
1980-06-01;0.009791921664626724;0.1240424275572285;0.029962546816479474;0.1253451145093154;0.1426592797783932;0.011235955056179803;0.1434838455429055;0.03053435114503822;0.1278462278433008;0.13604488078541377
1980-07-01;0.00121212121212122;0.01464281710979165;0.021013597033374465;0.08674112668246226;0.1315068493150684;-0.0024691358024692134;-0.029230545367670002;0.01635220125786163;0.06703073340092303;0.1237830319888733
1980-08-01;0.007263922518159882;0.09073524724919668;0.01835985312117505;0.07548678661634223;0.12890094979647215;0.006188118811881083;0.07683761587851912;0.014981273408239737;0.061285224824516815;0.11829436038514429
1980-09-01;0.008413461538461675;0.10576697337692864;0.01696969696969708;0.06962624159363107;0.12768817204301075;0.009840098400983877;0.12468612739194551;0.013580246913580174;0.05543757834888252;0.12005457025920863
1980-10-01;0.009535160905840279;0.12061748381506021;0.025423728813559476;0.10563926109818866;0.12632978723404253;0.010962241169305775;0.13977525252053447;0.027227722772277252;0.11344027497939635;0.12162162162162171
1980-11-01;0.010625737898465104;0.1352310265894454;0.028846153846153744;0.12047392293304204;0.12631578947368416;0.010843373493975905;0.13816813190678867;0.03198031980319804;0.13418960065837537;0.12165775401069534
1980-12-01;0.009345794392523477;0.1180976472702675;0.029797377830750982;0.12462342844140983;0.12353706111833551;0.011918951132300348;0.15278615775239635;0.03410475030450688;0.1435578316363637;0.12153236459709382
1981-01-01;0.0092592592592593;0.11694788330501327;0.029515938606847758;0.12339451322838468;0.11794871794871797;0.005889281507656108;0.07300603679879347;0.028915662650602414;0.12077675031107815;0.11342894393741854
1981-02-01;0.00917431192660545;0.11582027017510699;0.028037383177570208;0.11695487995878229;0.11392405063291133;0.005854800936768045;0.072564745055681;0.023837902264600697;0.09881558859851758;0.10838709677419356
1981-03-01;0.006818181818181834;0.08495717654776569;0.0254629629629628;0.1058084840424296;0.10611735330836458;0.005820721769499437;0.07212875406207497;0.0176678445229681;0.07256645217533642;0.0992366412213741
1981-04-01;0.0056433408577878375;0.06986205798132405;0.02178899082568808;0.0900461276028377;0.10135970333745359;0.00694444444444442;0.08659104536586226;0.0187353629976581;0.07707396364710117;0.09433962264150941
1981-05-01;0.006734006734006925;0.08386918214384331;0.01931818181818179;0.07954085701280045;0.0979192166462668;0.009195402298850519;0.11610013187650225;0.02211874272409764;0.0914539283159379;0.09612983770287142
1981-06-01;0.008918617614269708;0.11243241170996865;0.021444695259593693;0.08857768976506075;0.09696969696969693;0.009111617312072884;0.11498871483826067;0.0254629629629628;0.1058084840424296;0.093827160493827
1981-07-01;0.011049723756906049;0.14095936746254578;0.026936026936027035;0.11217610513741993;0.10774818401937059;0.013544018058690765;0.17519890293708462;0.03218390804597693;0.13508487357103793;0.11138613861386149
1981-08-01;0.007650273224043769;0.09576626001635113;0.027870680044593144;0.11623056936271592;0.10817307692307687;0.010022271714922093;0.1271232404660474;0.03302961275626437;0.13880950844839912;0.1156211562115621
1981-09-01;0.009761388286333883;0.12363463932161878;0.02872928176795564;0.11996488743215705;0.1096543504171632;0.012127894156560126;0.1556457585685258;0.036117381489842115;0.15248647453871667;0.11814859926918397
1981-10-01;0.003222341568206444;0.039360823495899755;0.020765027322404483;0.08568322775565695;0.10271546635182993;0.0032679738562091387;0.039928278316286425;0.025612472160356337;0.10645351835360373;0.10963855421686741
1981-11-01;0.004282655246252487;0.052619826319327156;0.017353579175704903;0.07124219154652178;0.09579439252336464;0.004343105320304019;0.053380393267514314;0.019845644983461863;0.08177709759955532;0.102502979737783
1981-12-01;0.0031982942430703876;0.039061900095073154;0.01074113856068748;0.04366175680796691;0.08912037037037024;0.00540540540540535;0.06682845224776623;0.013071895424836555;0.053321792209175545;0.09540636042402828
1982-01-01;0.0031880977683316214;0.03893517528427126;0.010706638115631772;0.04351926749911339;0.08256880733944949;0.003225806451612856;0.03940390067626787;0.013029315960912058;0.053144718696545246;0.09250585480093676
1982-02-01;0.0031779661016948513;0.03880926996063705;0.009594882729211163;0.038935443327462904;0.07613636363636367;0.005359056806002238;0.06623843986847344;0.014054054054054133;0.05741245746772061;0.09196740395809067
1982-03-01;0.0;0.0;0.006376195536663243;0.02574975593577844;0.06884875846501148;0.0010660980810235365;0.012868457482393847;0.00967741935483879;0.03927522611830181;0.08680555555555558
1982-04-01;0.0031678986272438703;0.03868417620167608;0.0063559322033897026;0.025667144755189275;0.06621773288439958;0.008519701810436597;0.10716574581298843;0.015005359056806;0.0613859662017755;0.08850574712643677
1982-05-01;0.0094736842105263;0.11979886400106166;0.012671594508975703;0.05165795833942055;0.06911928651059096;0.007391763463569179;0.09239762788774986;0.017057569296375252;0.06999597819260117;0.08656036446469262
1982-06-01;0.011470281543274119;0.14666755722646418;0.02428722280887019;0.10074575946970454;0.07182320441988943;0.007337526205450695;0.09169206987631728;0.02342917997870053;0.09706202367058459;0.08465011286681712
1982-07-01;0.005154639175257714;0.06363979386883134;0.026315789473684292;0.10949165905725122;0.06557377049180335;0.00624349635796051;0.07754902176238598;0.021119324181626098;0.08719132984730504;0.07683741648106901
1982-08-01;0.002051282051282133;0.024895004325550696;0.018769551616266922;0.07721855674176226;0.05965292841648595;0.004136504653567741;0.0507830772409259;0.017819706498951593;0.07320681248360938;0.07056229327453134
1982-09-01;0.0;0.0;0.007216494845360799;0.02917995215729796;0.04940923737916236;0.001029866117404854;0.012428635471327887;0.011446409989594342;0.0465777777829548;0.05882352941176472
1982-10-01;0.004094165813715467;0.050251532529709486;0.006153846153846176;0.02484353716466514;0.05032119914346889;0.0030864197530864335;0.037672265575741326;0.008273009307135482;0.033504962918732284;0.05863192182410426
1982-11-01;-0.0010193679918449883;-0.012164067067800266;0.003070624360286489;0.012339185742219705;0.044776119402985204;-0.002051282051282133;-0.024339562734120967;0.002059732234809486;0.00826441889214169;0.051891891891891806
1982-12-01;-0.003061224489795844;-0.03612246947106601;0.0;0.0;0.03825717321997879;-0.0010277492291880241;-0.01226351530674108;0.0;0.0;0.04516129032258065
1983-01-01;0.0020470829068577334;0.024843467047607204;-0.0020387359836899765;-0.00813003914658783;0.037076271186440746;0.00411522633744843;0.05051590692686392;0.0010256410256410664;0.0041088800564010874;0.04608788853161849
1983-02-01;0.0010214504596526286;0.01232650234746746;0.0;0.0;0.03484688489968324;0.004098360655737654;0.05030418584424612;0.007194244604316502;0.029089013443174272;0.044776119402985204
1983-03-01;0.0010204081632652073;0.012313853608962422;0.004094165813715467;0.016477511206896;0.035902851108764455;0.0020408163265306367;0.02476655996660071;0.010288065843621297;0.041791696102778;0.04579339723109688
1983-04-01;0.007135575942915473;0.08906862466866916;0.009193054136874323;0.0372824048585485;0.040000000000000036;0.004073319755600657;0.049989910397507;0.010245901639344357;0.04161779097783924;0.04118268215417098
1983-05-01;0.004048582995951566;0.04967953670151615;0.012244897959183598;0.04988658335300711;0.0344108446298228;0.0030425963488844854;0.03712838335473623;0.009183673469387754;0.03724383833999645;0.0366876310272537
1983-06-01;0.002016129032258007;0.024463634751223484;0.013251783893985847;0.0540701336441991;0.024742268041237248;0.0030333670374114163;0.03701387380318888;0.010183299389002087;0.041359629844029966;0.032258064516129226
1983-07-01;0.004024144869215096;0.04937299255699856;0.010121457489878471;0.04110465139096875;0.02358974358974364;0.006048387096774244;0.07504447016471527;0.012170385395537497;0.049577483831470426;0.03205791106514999
1983-08-01;0.0030060120240480437;0.03667454383111468;0.009072580645161255;0.036787186792097026;0.02456499488229258;0.0030060120240480437;0.03667454383111468;0.012133468149645887;0.04942436577630427;0.030895983522142068
1983-09-01;0.0029970029970030065;0.03656281208643186;0.010060362173038184;0.04085279713083101;0.02763561924257929;0.003996003996004083;0.04902010398529444;0.013104838709677491;0.05345880745001019;0.033950617283950546
1983-10-01;0.003984063745019917;0.04887040525325337;0.01002004008016022;0.04068660171661165;0.02752293577981657;0.004975124378109541;0.06136251275051219;0.012024048096192397;0.04897063332165019;0.03589743589743599
1983-11-01;0.0029761904761904656;0.03630473327152983;0.009990009990010096;0.04056283974170327;0.031632653061224536;0.004950495049504955;0.0610504199764792;0.013986013986013957;0.05712868886782352;0.043165467625899234
1983-12-01;0.0029673590504453173;0.03619523988359985;0.009960159362549792;0.04043982832040616;0.03787103377686796;0.002955665024630516;0.03605027185334908;0.012935323383084452;0.0527539145626339;0.047325102880658276
1984-01-01;0.006903353057199135;0.08605906550883358;0.012896825396825351;0.0525938783023685;0.04290091930541351;0.006876227897838927;0.08570802692334123;0.014851485148514865;0.060742491877385785;0.05020491803278704
1984-02-01;0.004897159647404559;0.06037486389751634;0.014836795252225476;0.060681076550709534;0.04693877551020398;0.0029268292682926855;0.035692881346128136;0.012807881773398977;0.05222420913018899;0.048979591836734615
1984-03-01;0.0029239766081872176;0.03565753160623952;0.014792899408283988;0.060497573270260396;0.04892966360856277;0.0038910505836575737;0.047704939854272155;0.013752455795677854;0.05615504320543763;0.050916496945010215
1984-04-01;0.0038872691933915515;0.04765758372911977;0.01175318315377094;0.047848069795096704;0.045546558704453455;0.004844961240310086;0.059714090985599766;0.011707317073170742;0.04765807319591442;0.051724137931034475
1984-05-01;0.0019361084220717029;0.0234823067434089;0.00877192982456143;0.03555210562219546;0.043346774193548265;0.0038572806171648377;0.04728209219062007;0.012645914396887115;0.05155128736285608;0.05257836198179966
1984-06-01;0.0019323671497584183;0.023436446964369306;0.007774538386783325;0.03146269756290865;0.04325955734406439;0.003842459173871271;0.04709655619431685;0.012596899224806224;0.0513477088977452;0.053427419354838745
1984-07-01;0.0038572806171648377;0.04728209219062007;0.007744433688286589;0.031339453797672556;0.043086172344689366;0.004784688995215225;0.05895158194584993;0.012536162005786;0.051095485368066074;0.05210420841683372
1984-08-01;0.0028818443804035088;0.03513556408384422;0.008695652173912993;0.03523893067849215;0.04295704295704317;0.003809523809523929;0.046684376568063346;0.012487992315081797;0.050895483300295474;0.05294705294705304
1984-09-01;0.002873563218390718;0.03503299882877253;0.009643201542912205;0.03913434977179975;0.042828685258964105;0.003795066413662118;0.04650349207097082;0.012440191387559807;0.05069704056550095;0.052736318407960114
1984-10-01;0.0038204393505252288;0.046820965942338866;0.009606147934678289;0.038981814470293585;0.04265873015873023;0.003780718336483968;0.04632400365164946;0.011428571428571566;0.04650394708871364;0.05148514851485153
1984-11-01;0.0019029495718363432;0.023075917718264005;0.008620689655172376;0.03493122451507946;0.041543026706231556;0.0018832391713747842;0.02283442062370744;0.009487666034155628;0.03849418323977183;0.048275862068965614
1984-12-01;0.0018993352326686086;0.02303162995570851;0.00764087870105068;0.030915600767245532;0.04043392504930954;0.003759398496240518;0.04605735352207363;0.00945179584120992;0.03834658757292653;0.04911591355599221
1985-01-01;0.0018957345971564177;0.022987511856265685;0.0057088487155090295;0.0230316858734414;0.0352595494613126;0.002808988764045006;0.034233539806342916;0.008474576271186418;0.03433165542398209;0.044878048780487845
1985-02-01;0.005676442762535316;0.07028472334501212;0.009496676163342821;0.03853125983749339;0.03606237816764146;0.0056022408963585235;0.06933748146451246;0.012218045112782017;0.04977518216381149;0.0476653696498055
1985-03-01;0.00470366886171214;0.05792738211517534;0.012322274881516604;0.050207637311398656;0.03790087463556846;0.003714020427112219;0.045490011243781936;0.01217228464419473;0.049585361612785706;0.04748062015503862
1985-04-01;0.0018726591760300781;0.02270481324651641;0.012298959318826741;0.050110888137006704;0.03581800580832528;0.0027752081406107187;0.03381554696451494;0.012138188608777023;0.049443943429415826;0.045323047251687676
1985-05-01;0.0018691588785046953;0.022661937110823205;0.008466603951081897;0.03429894889685858;0.035748792270531515;0.0036900369003689537;0.04519026957950145;0.01021355617455888;0.04148439773771706;0.04514889529298749
1985-06-01;0.002798507462686617;0.03410383027564423;0.0065543071161049404;0.026476110224914917;0.03664416586306651;0.0027573529411764053;0.03359467383157222;0.009250693802035137;0.037519401071107294;0.044019138755980736
1985-07-01;0.0018604651162790198;0.022555451883769617;0.006542056074766434;0.02642613707757646;0.03458213256484166;0.002749770852429112;0.03350089464613193;0.009225092250922495;0.03741413051559506;0.04190476190476189
1985-08-01;0.0018570102135562205;0.0225131374569687;0.006529850746268773;0.026376352211704424;0.03352490421455934;0.003656307129798808;0.04476885446486967;0.009191176470588314;0.03727468516703025;0.04174573055028463
1985-09-01;0.001853568118628246;0.02247098149169857;0.005581395348837059;0.02251318969596583;0.032473734479465;0.0018214936247722413;0.0220782358908036;0.008249312557286892;0.033407807307192394;0.03969754253308122
1985-10-01;0.0037002775208141436;0.04531824531431372;0.00742804085422466;0.030044860598975598;0.032350142721217834;0.00454545454545463;0.055929964918366215;0.010054844606946833;0.040830054224536116;0.040489642184557306
1985-11-01;0.004608294930875667;0.056722895258346506;0.010194624652456019;0.041406329766695116;0.03513770180436859;0.005429864253393646;0.0671399312160681;0.011839708561020013;0.048206564786768435;0.044172932330826864
1985-12-01;0.004587155963302836;0.05645609938049789;0.01295097132284928;0.05281896831756194;0.03791469194312791;0.0027002700270029045;0.03288883455672287;0.012727272727272698;0.05188926440543673;0.04307116104868913
1986-01-01;0.0036529680365298134;0.04472714476654649;0.012903225806451646;0.05262048356236626;0.039735099337748325;0.004488330341113178;0.05520963557681857;0.012669683257918507;0.051650019036272976;0.04481792717086841
1986-02-01;-0.0018198362147406888;-0.021620776036408662;0.006422018348623881;0.025936588449179565;0.0319849482596426;0.002680965147453085;0.03265022666367923;0.00990099009900991;0.04019602999607885;0.04178272980501396
1986-03-01;-0.005469462169553352;-0.0636947120141762;-0.0036529680365297024;-0.01453200189858228;0.021535580524344455;0.002673796791443861;0.03256163880386653;0.009874326750448859;0.04008618156056043;0.04070305272895469
1986-04-01;-0.0036663611365719273;-0.04311990172976665;-0.010919017288444022;-0.042965912584578825;0.015887850467289688;0.003555555555555534;0.043511005433652494;0.008936550491510209;0.03622823471294012;0.04151291512915134
1986-05-01;0.002759889604415866;0.03362605033259958;-0.006381039197812188;-0.025280888449826455;0.01679104477611948;0.001771479185119551;0.021466095263564133;0.008021390374331583;0.03247368633030567;0.03952205882352944
1986-06-01;0.003669724770642313;0.044936473965002666;0.002749770852429112;0.011044534072040646;0.017674418604651132;0.0026525198938993633;0.032298736021186825;0.008000000000000007;0.032386052095999984;0.03941338221814861
1986-07-01;0.000914076782449591;0.011024235159275086;0.007359705611775569;0.029765411542799436;0.01671309192200554;0.003527336860670083;0.04315895359223787;0.00797165633303809;0.03226993950766022;0.04021937842778778
1986-08-01;0.0009132420091324533;0.011014116742087854;0.005504587155963359;0.022200819587044895;0.01575532900834098;0.0035149384885764245;0.04300430795092569;0.00972590627763048;0.039474873596382576;0.04007285974499086
1986-09-01;0.0036496350364965124;0.04468551270302812;0.005484460694698212;0.022118979413382034;0.01757631822386685;0.003502626970227629;0.04285076643688712;0.01058201058201047;0.04300466840472228;0.041818181818181754
1986-10-01;0.001818181818181941;0.022037691375651258;0.006392694063926951;0.025817022139235535;0.015668202764977046;0.003490401396160525;0.04269831726907469;0.010544815465729274;0.04285112307035055;0.040723981900452566
1986-11-01;0.001814882032667997;0.021997295493827673;0.007299270072992803;0.029518314793523626;0.012844036697247763;0.002608695652173809;0.03175742583130359;0.009632224168126147;0.0390891584362445;0.03780378037803778
1986-12-01;0.0036231884057971175;0.04435522523352309;0.0072727272727273196;0.029409805953145574;0.01187214611872145;0.002601908065914982;0.03167360990028523;0.008726003490401313;0.03536353628198352;0.037701974865349985
1987-01-01;0.005415162454873723;0.06695269650028135;0.010889292196007316;0.044273807816301414;0.01364877161055511;0.002595155709342656;0.03159023519305659;0.007826086956521872;0.03167375471700051;0.03574620196604106
1987-02-01;0.0035906642728904536;0.04394916811889171;0.0126811594202898;0.05169769148755754;0.019143117593436676;0.0025884383088869978;0.03150729823499421;0.0078057241977451675;0.03159037887506155;0.035650623885918
1987-03-01;0.003577817531305927;0.04378881906633336;0.012635379061371799;0.05150752765344069;0.028414298808432603;0.0034423407917383297;0.042099214222223846;0.00865051903114189;0.03505365992591725;0.0364444444444445
1987-04-01;0.004456327985739694;0.054806286614731414;0.011669658886894085;0.0475020964644417;0.03679852805887762;0.006003430531732468;0.07446813490282067;0.012079378774805694;0.04920005481473444;0.03897254207263057
1987-05-01;0.002661934338952898;0.032415055740415255;0.01073345259391778;0.04363001195152916;0.03669724770642202;0.0034100596760444635;0.04169698873440164;0.012908777969018903;0.052643563232567914;0.040671971706454535
1987-06-01;0.004424778761061843;0.054408787135544534;0.01158645276292325;0.047157526133958516;0.03747714808043878;0.001699235344095218;0.02058247611919728;0.011149228130360234;0.04534830333271289;0.039682539682539764
1987-07-01;0.002643171806167466;0.03218324806336792;0.009760425909494108;0.03961702754075769;0.03926940639269394;0.003392705682782049;0.04148081530228853;0.008525149190110826;0.0345391494237659;0.039543057996485054
1987-08-01;0.004393673110720586;0.054017010836407975;0.011504424778761013;0.04681791789380729;0.042883211678832245;0.0033812341504648735;0.04133794047923289;0.008496176720475868;0.03442027539248116;0.03940455341506133
1987-09-01;0.0034995625546807574;0.04281255219398217;0.010572687224669641;0.04296617901718136;0.042727272727272725;0.004212299915753892;0.05173526792438321;0.011026293469041493;0.04484002581309521;0.04013961605584648
1987-10-01;0.0026155187445509043;0.03184168649760011;0.010544815465729274;0.04285112307035055;0.04355716878402904;0.00503355704697972;0.06210328429000178;0.012679628064243387;0.0516913300777464;0.0417391304347825
1987-11-01;0.003478260869565375;0.042546948833429354;0.00962379702537186;0.03905446682149405;0.04528985507246386;0.0025041736227044975;0.030467436206162546;0.011794439764111209;0.048018994105691215;0.04163052905464015
1987-12-01;0.0017331022530329143;0.0209966172169751;0.007846556233652935;0.031757571794707395;0.04332129963898912;0.0024979184013322886;0.030390282443827354;0.010067114093959662;0.04088062844273277;0.04152249134948116
1988-01-01;0.0034602076124568004;0.042321897549990384;0.008695652173912993;0.03523893067849215;0.04129263913824044;0.004152823920265725;0.050988023983666864;0.00918196994991649;0.03723683481567264;0.043140638481449445
1988-02-01;0.0017241379310344307;0.020886982122100273;0.006932409012131657;0.02801932076541669;0.03935599284436497;0.002481389578163684;0.03018643650107733;0.00915903413821817;0.037142544356915774;0.04302925989672968
1988-03-01;0.002581755593803692;0.031424795587864374;0.007785467128027745;0.03150744079411405;0.03832442067736186;0.004125412541254203;0.050643797024488624;0.010797342192691017;0.043893913081658464;0.04373927958833623
1988-04-01;0.006008583690987113;0.07453418312381532;0.010344827586207028;0.042025842769706;0.03992901508429458;0.004930156121610407;0.06079275682534213;0.011579818031430822;0.047130054272720434;0.04262574595055413
1988-05-01;0.0025597269624573205;0.03115288003453265;0.011187607573149627;0.045507022416090726;0.03982300884955747;0.003270645952575757;0.03996151564891126;0.012376237623762387;0.05043158423833338;0.042480883602378894
1988-06-01;0.004255319148936065;0.05227605604120478;0.012875536480686733;0.052505388040455125;0.0396475770925111;0.004074979625101838;0.05001073989719784;0.012325390304026351;0.0502205654300345;0.04495335029686176
1988-07-01;0.004237288135593209;0.0520493599446199;0.011092150170648463;0.04511228951892621;0.04130052724077338;0.0032467532467532756;0.03966435666765111;0.01062959934587071;0.04320114452831625;0.04480135249366013
1988-08-01;0.00421940928270037;0.05182462109920638;0.012765957446808418;0.05204999621901485;0.04111986001749779;0.003236245954692629;0.0395336997448017;0.010594947025264867;0.04305807537080297;0.04465037910699232
1988-09-01;0.004201680672268893;0.05160181427114452;0.012711864406779627;0.05182524923588949;0.04184829991281602;0.005645161290322553;0.06988529840078228;0.012175324675324672;0.04959797127063292;0.046140939597315356
1988-10-01;0.0033472803347280866;0.04091516019805819;0.01181434599156117;0.0481014722033124;0.04260869565217407;0.00400962309542896;0.04919087488446361;0.012944983818770295;0.05279407589076501;0.04507512520868118
1988-11-01;0.0033361134278564464;0.04077614841563104;0.01092436974789912;0.04441875929858252;0.04246100519930662;0.0031948881789136685;0.039019566944059614;0.012903225806451646;0.05262048356236626;0.04579517069109085
1988-12-01;0.0033250207813799726;0.04063807791579488;0.010041841004184038;0.04077645602925184;0.044117647058823595;0.0031847133757962887;0.038893116182277865;0.010425020048115519;0.042356710270261555;0.046511627906976605
1989-01-01;0.0041425020712511085;0.05085839200544351;0.010842368640533673;0.04407992851168463;0.04482758620689653;0.003968253968253954;0.04867222317299991;0.010383386581469534;0.042184924178831684;0.04631927212572373
1989-02-01;0.0033003300330032292;0.04033081171580166;0.010806317539484578;0.043930990482981214;0.04647160068846801;0.003162055335968361;0.03861157651315761;0.010350318471337605;0.042048495197639424;0.04702970297029707
1989-03-01;0.00493421052631593;0.06084411536271861;0.012427506213753103;0.0506443835327115;0.04892703862660941;0.003940110323088941;0.04831951589662076;0.011111111111111072;0.045190687395213924;0.04683648315529987
1989-04-01;0.0073649754500817455;0.09204909754627355;0.015676567656765616;0.0641962700287888;0.05034129692832767;0.0031397174254317317;0.03833408310699249;0.010276679841897174;0.04174473269926904;0.04497138184791494
1989-05-01;0.004874086108854758;0.06008273238322448;0.01726973684210531;0.07088910154986028;0.052765957446808454;0.003912363067292812;0.04797188278769138;0.011032308904649346;0.04486489252142967;0.04563977180114098
1989-06-01;0.003233629749393563;0.039501169884623044;0.015548281505728179;0.06365871394182432;0.051694915254237195;0.0038971161340608518;0.047780905687046626;0.01098901098901095;0.04468591677361644;0.045454545454545414
1989-07-01;0.003223207091055613;0.03937158395972884;0.011372867587327473;0.0462734237447342;0.05063291139240511;0.0031055900621115295;0.037910266075220855;0.010954616588419341;0.04454376087692968;0.0453074433656957
1989-08-01;0.0;0.0;0.006467259498787348;0.026121074401102007;0.04621848739495804;0.0023219814241486336;0.02822239120490666;0.009353078721745733;0.03794047586155691;0.04435483870967749
1989-09-01;0.002409638554216942;0.029301977098223464;0.005640612409347323;0.022754067558161672;0.04435146443514637;0.003088803088803216;0.03770185210360011;0.008540372670807317;0.03460161546493756;0.04170008019246185
1989-10-01;0.004807692307692291;0.059242539344423806;0.0072289156626506035;0.0292307197635584;0.04587155963302747;0.005388760585065322;0.0666165311534721;0.010835913312693624;0.04405325842393615;0.04313099041533541
1989-11-01;0.003987240829345984;0.0489102354598534;0.011244979919678766;0.045744320800228166;0.046550290939318506;0.003828483920367498;0.04692164046817382;0.01235521235521242;0.05034432451285942;0.043789808917197526
1989-12-01;0.003177124702144596;0.038798814591997965;0.012019230769230838;0.0489506606799226;0.046396023198011616;0.0038138825324181003;0.04673891658988727;0.013086989992301623;0.0533845707435634;0.04444444444444451
1990-01-01;0.009501187648456089;0.12016503026639569;0.01674641148325362;0.06868716397474484;0.051980198019802026;0.0037993920972645423;0.04655761009295345;0.011485451761102494;0.046739378500216144;0.04426877470355728
1990-02-01;0.0039215686274509665;0.048087203468488715;0.016679904686258906;0.06840757415333498;0.05263157894736836;0.004542013626040786;0.05588656258411007;0.012204424103737566;0.0497186777033396;0.04570527974783278
1990-03-01;0.004687499999999956;0.057723095401308155;0.01821060965954069;0.07485646290791381;0.05237315875613735;0.006028636021100375;0.07479122995422705;0.014437689969604817;0.059013522644864036;0.04788069073783352
1990-04-01;0.002332814930015692;0.02835576051007882;0.01098039215686275;0.044650292815979986;0.04711616571892785;0.0037453183520599342;0.045881285407243455;0.014383043149129415;0.0587853487654868;0.04851330203442883
1990-05-01;0.0015515903801395226;0.01877879977328245;0.008593749999999956;0.03482065936960255;0.043654001616814764;0.0029850746268658135;0.036414891052261034;0.012810851544838187;0.05223655057896459;0.04754481683554168
1990-06-01;0.006196746707978429;0.0769484255500692;0.010108864696734221;0.041052736167279225;0.04673650282030639;0.005208333333333259;0.06432181460634867;0.011985018726591745;0.0488088257269359;0.048913043478260754
1990-07-01;0.004618937644341736;0.05685724080601351;0.012412723041117069;0.05058302005919346;0.04819277108433728;0.005181347150259086;0.06397898725218876;0.013432835820895717;0.05482371765322713;0.051083591331269496
1990-08-01;0.008429118773946254;0.1059730166294428;0.01936483346243212;0.0797385021228656;0.05702811244979911;0.00589101620029453;0.07302824226448834;0.01636904761904745;0.06710148065582344;0.054826254826254806
1990-09-01;0.006838905775075954;0.08522519496641112;0.02001539645881434;0.0824975168608435;0.06169871794871806;0.0036603221083455484;0.0448190088868623;0.014803849000740277;0.06054334499048597;0.0554272517321015
1990-10-01;0.006792452830188811;0.08462451357989953;0.022222222222222365;0.09189599146471639;0.06379585326953752;0.003646973012399801;0.04465226280374468;0.013254786450662692;0.05408262775251749;0.05359877488514542
1990-11-01;0.002248875562218755;0.027322812761045423;0.015957446808510634;0.06537394635146221;0.06195393169181873;0.0029069767441860517;0.03544689475231566;0.01024890190336758;0.04163016476644188;0.05263157894736836
1990-12-01;0.0037397157816005944;0.04581123444585766;0.012830188679245236;0.052316912365387935;0.06254948535233562;0.004347826086956497;0.053439809913847336;0.010940919037199182;0.04448715140841708;0.05319148936170204
1991-01-01;0.0037257824143070994;0.045637039171681826;0.009745127436281642;0.03955402569835087;0.05647058823529405;0.006493506493506551;0.08076613517952169;0.01380813953488369;0.056387113697147884;0.056018168054504214
1991-02-01;0.0007423904974017681;0.008945151616340574;0.008227374719521396;0.03331786926256708;0.05312500000000009;0.00501792114695343;0.061905016046405636;0.01594202898550723;0.06530927681993659;0.056518462697814575
